m/z meas.,RT [min],Area: B6_1_ML_polar_RP_neg_01.raw (F1),Area: B6_2_ML_polar_RP_neg_01.raw (F2),Area: B6_3_ML_polar_RP_neg_01.raw (F3),Area: B6_14_ML_polar_RP_neg_01.raw (F4),Area: B6_15_ML_polar_RP_neg_01.raw (F5),Area: B6_16_ML_polar_RP_neg_01.raw (F6),Area: B6_26_ML_polar_RP_neg_01.raw (F7),Area: B6_27_ML_polar_RP_neg_01.raw (F8),Area: B6_28_ML_polar_RP_neg_01.raw (F9),Area: B6_32_ML_polar_RP_neg_01.raw (F10),Area: B6_33_ML_polar_RP_neg_01.raw (F11),Area: B6_34_ML_polar_RP_neg_01.raw (F12),Area: FVB_4_ML_polar_RP_neg_01.raw (F14),Area: FVB_5_ML_polar_RP_neg_01.raw (F15),Area: FVB_6_ML_polar_RP_neg_01.raw (F16),Area: FVB_17_ML_polar_RP_neg_01.raw (F17),Area: FVB_18_ML_polar_RP_neg_01.raw (F18),Area: FVB_19_ML_polar_RP_neg_01.raw (F19),Area: FVB_29_ML_polar_RP_neg_01.raw (F20),Area: FVB_30_ML_polar_RP_neg_01.raw (F21),Area: FVB_31_ML_polar_RP_neg_01.raw (F22),Area: FVB_35_ML_polar_RP_neg_01.raw (F23),Area: FVB_36_ML_polar_RP_neg_01.raw (F24),Area: FVB_37_ML_polar_RP_neg_01.raw (F25)
130.02513,0.882,33493943.0015454,28640519.2419011,22257717.3459024,48702795.5233772,31832579.0781253,31368529.5788449,22639097.4357849,42253342.9699185,30399812.4278676,20041441.9124976,21663045.4179168,19238461.1908415,15789919.2862898,25149398.8006781,23206531.7773117,32116087.4954792,37506866.1255317,37557927.9368826,20710939.083487,33784263.3740892,42848211.0735906,18983383.3132884,17711774.0324632,27871685.427933
333.92908,0.665,33907650.014772,25467645.8397158,32231565.0881347,48768657.7606918,32060904.8394254,24913702.9724801,41136986.0406804,27727513.4692527,34411956.1249033,23605708.6085499,24536946.671393,37239090.3584562,36071670.6940214,23343759.1999043,30956339.3131284,40374359.3200118,40417593.4078973,26528776.3694206,52943508.5556047,38669347.2262162,23643300.6889771,29471330.6277223,19178061.4725311,32301011.6764333
601.78746,0.671,45490002.3221066,28463214.0721264,37812004.6377221,35451123.4090595,39453160.4103975,41077754.8053079,47183244.3328419,41665284.9994957,47052844.7486169,33589419.0890609,38044404.6766712,33250545.3670676,42665830.3258677,34080227.080533,43204680.1256943,47768874.1049515,49128390.2722933,37606746.9194054,45493382.0966254,43448907.3478655,33948735.2051912,41923020.0745877,33635373.0227675,33627301.8488888
733.13403,3.215,443311.416728386,382680.345488717,398319.881852158,473559.737530087,148112.097125274,314208.498318346,19383626.019535,19979706.2761442,8258444.51172132,36668139.2824839,25960609.4410103,7539063.24127444,409822.457127078,401886.856803565,709484.896146612,326299.581355875,250851.366190681,308768.459867719,18861001.6074411,49336733.7989081,15406967.7235164,16741297.8480474,23603510.8024259,28442975.6638853
570.34015,4.766,10203255.6751821,14494102.9999079,10106183.3537794,12731968.2808414,5339305.19406596,88459784.8618661,933140.755077086,829119.967867994,1013485.89294428,805937.003285111,929568.119740919,942541.299312947,11545390.3868729,11461625.4303351,6151451.1153305,24493797.9665347,30956407.4818579,28511054.2842826,2457077.38910494,955092.948391626,1344595.36835522,684964.153242873,1043602.74982282,1002371.59535524
514.12955,0.959,10785115.7398306,9850961.05065101,12908212.4531207,21597905.5916024,9581847.21635688,22623570.7342281,29381638.06044,42059824.2201203,16056124.9216506,18778732.598444,22897196.5092799,27214633.4660872,16456477.895817,10064491.294669,19409942.6869416,14795793.7332441,18700264.5673076,11103001.2196358,11592515.8077078,15352536.9982355,46903557.4384263,15068652.7876361,19242328.5138166,16033378.3875043
173.10402,3.421,11413560.7750643,15008196.7161665,7436744.12240599,12576109.98527,9024053.71696763,3364131.71701962,66614620.6519703,48849582.3136095,69069167.4195721,70625693.398058,60520142.4535241,51423020.0185436,13404698.2574787,7591209.91598084,14021943.6373555,12406903.5500867,13218249.9985096,7822466.18948843,38425025.7500966,96180777.653331,42329986.9740981,52362754.6700319,58178728.3324317,55015653.2556648
788.18477,3.038,11030468.7152832,4029666.47044326,3241243.78164222,19991397.8164753,12598084.4123969,22016973.7375397,15061498.2772504,24696314.5662273,15279703.4399645,60151863.8390599,12965578.2169661,37171530.0408767,1772347.38085794,7665538.00000801,3374387.07181099,11462019.4888126,35372433.2946117,26093524.7497276,14324613.8360928,14099607.5683776,13243031.1305796,12133774.3710655,19627575.6600093,13844174.9447225
2161.56587,2.82,13128105.968453,791898.421647913,351367.668722189,40015726.2269251,16967318.6338898,22028564.2602063,15799791.3621924,19345953.5397742,13780809.5479682,56470096.3028372,15279360.2371525,44187561.4436332,174625.798425855,5633421.44065692,1246707.26625163,23056565.83191,61376103.7261875,61480930.7246664,18256629.7920803,12895253.8150922,12626806.84793,13184611.2872247,25119397.3370938,7758017.87395607
331.1378,2.829,8581377.29801862,11780816.5012403,9239728.15054791,22906088.1648728,13682840.3708073,13070541.6454997,36653841.3736457,36124324.765509,53808952.7616071,98963812.486119,47500621.3112786,33529982.9919591,8186450.70749482,43107264.0867713,8199410.88987884,12534330.6419546,16453377.3661842,15056536.2529033,35816487.5032647,74665666.8969801,81120070.8251872,35905991.1944488,39111141.5016679,37885734.4064175
344.09834,0.828,12663514.2124629,8572705.34687183,9659223.35987845,52217122.0277296,31045384.1551782,53652336.7771575,27973994.5887174,17689282.7153675,23827326.6866453,27248933.4374092,24402721.4639845,12998146.2785495,5471803.31506168,13895490.7784785,7638403.9514171,53053207.2543609,36732882.2115832,75049817.9223558,12252115.9793179,30828129.9655517,8946677.0259986,15823402.7685602,22844816.4079642,16543289.3111419
297.88943,0.675,52635804.110782,39211958.9670676,57857079.9350293,54871180.8310862,50630308.695445,76029233.411684,63780810.0290769,72626802.6678956,65489024.2894043,64130953.0859706,62650739.0448165,54079040.0136402,52556232.3040551,60624628.4683435,53430735.0930622,67848331.7167798,66000644.5528222,57220980.847149,57745204.5915242,52929910.2602639,56475653.6596782,61605684.6322941,63713479.9424684,62097076.2458373
188.1039,3.672,69539719.6161157,73857992.2890365,71613850.1337758,76622600.8167987,67610090.2168041,68930664.1704198,65190186.6228441,58682645.3625199,61428820.6492508,61437606.0747327,61470154.9828095,62037502.3353468,65781251.7014972,60549857.8905014,72764322.2601101,75117404.0232991,69222713.9896106,64171013.3918858,62943974.3579974,61241964.8842662,57129907.564332,60687500.5176757,60299488.0011467,59529646.9124899
613.15388,2.663,1144179254.86377,1226945148.09638,1332285427.62903,942306935.072537,954911874.286246,876499924.92709,76835136.3849632,994233299.025149,901449514.272939,1027801918.87231,1020717506.12134,972170085.945927,1191931402.68563,1143503297.09268,1225277799.03701,1043559215.76702,984689496.983427,1007038966.83066,934504938.724715,990140192.539985,983059266.380237,949959278.306545,1092208217.17302,1024123260.35448
182.05686,3.301,14044090.1868644,26426840.6231817,13995667.5981679,35597861.9625541,35490208.8544623,22553697.7654149,69158695.417283,82683907.7252921,73993173.256259,71316225.5075664,58307656.6622929,85764268.9528721,30744843.4764522,11185805.7498332,19402825.5914003,28735764.236293,30489377.8833452,18764498.6304835,65971438.8326786,43633891.587094,57456774.8239693,99043994.1759975,77283591.9984997,95396215.9338764
133.95212,0.837,21857667.5140061,59378199.6353201,52408609.6347037,20046212.3416956,41466681.9721894,62191530.5159384,44535376.2138499,39520863.4451629,48567615.7697263,30611699.2162836,34985384.8324623,27005282.3612707,63189344.2241685,78077428.9240916,44774925.8033044,41636382.5886931,35386212.2033629,24640507.3691568,36779633.4529999,36251144.0587952,55915514.1221491,51700267.6143748,42050327.5658468,68001808.8206488
399.10567,0.804,40415916.0528918,43791773.3318096,69093757.6824142,35852470.1569736,72847506.1295548,67704391.2796802,78120341.5079872,75160781.4062595,71896245.6895261,56463300.8267605,51369170.1223405,28977688.2178036,53311456.5720646,64882953.3985811,50830017.6575288,41201570.0742831,15880330.3588768,17195691.9486628,65049883.2338275,72763294.0963507,59888541.0567169,41663618.2607987,31151324.5424894,58798873.5307931
2160.56295,2.819,16800920.8480179,861468.432011079,471894.006343779,51858858.5189526,22238623.9954797,28295906.4956226,20446826.6304335,23419108.0701095,17932042.4999175,71419168.7655335,19198523.6975387,55271754.9502587,402217.112456042,7838204.7688566,320101.068921132,28673930.1809753,79096487.790938,78957289.2190784,23888964.4582737,16924733.329577,16497680.0289685,16749828.1929886,32175191.0014938,10269955.2188024
367.9671,0.884,35818110.2683903,36759737.473123,79894918.0482853,32070267.8037113,63294577.1004927,68413635.0437302,94228550.5431183,66097893.1290683,65137680.8307789,27399135.6431355,57558600.838398,21279364.6491308,55948718.4963758,58304341.532891,72222389.216112,49926539.7425358,19921817.1281716,29124064.8206817,79726232.136595,45300446.6569163,59417845.3396346,46578466.9101907,40411403.5262323,49861723.9071424
407.08263,0.839,21039267.5511256,12724416.4881328,18752041.1316527,80190408.9598374,64034229.4181733,56076934.3828877,68933820.3004934,65777275.3010614,40080083.2208416,84030574.8693238,68582170.7469883,66205143.7845772,13011967.4255891,31403456.1212579,17148253.8601669,59603090.6183967,59865307.4296416,69863246.3996,43508036.4208769,53913827.3873829,30786925.2545816,43338188.299239,46728595.5813994,37381782.4955759
382.05109,0.878,66049732.453507,41140956.9076909,34434216.9538724,74352938.2325145,46440414.5196168,77581101.5225155,47947449.9891612,80323950.5772645,61366501.437939,40256017.9627839,44771386.6150586,24674124.5122605,27551602.8349968,35220598.0124576,34958017.4917462,72383421.6956791,69913680.8654243,56137869.4906271,45868084.9383068,78571293.6092992,72897899.6449581,37766747.2253495,33660005.4855036,43866159.5132658
555.13033,2.731,57267120.5781348,45775719.0270618,59797804.0237845,34421145.409462,46988083.0228625,37711663.5043912,52436645.0199285,55183623.1156958,50996686.5372957,81871662.4043181,77008310.3990806,69961074.273295,46444519.7135543,37416049.3438129,63884529.6816619,39945127.0688448,57917090.3435042,53980017.1878468,53554885.5637184,78095838.3051209,58628772.303236,45996662.9577327,71670977.5374758,50822596.6103886
433.86424,0.671,69202447.5289632,50390178.6098855,74162467.054949,61731083.9215393,54045119.3612243,59883294.1218124,76922441.4058739,63792248.1195105,73993559.7403188,55190041.0355633,56088783.3174192,52829307.8848744,75118389.6328924,50574482.4661245,60522975.851889,82072293.4945961,79951952.1290288,59701377.1989826,66729743.6954889,73266865.9192793,53303841.4095091,61469818.2985412,50343229.842484,70028435.910491
297.02796,0.783,65904272.8378214,63882643.1872753,58659590.0070368,49587751.6347386,65289799.1092564,23205192.5006577,65255003.7418966,63950785.2330158,63966381.0818543,43103233.4650936,82164708.3196804,17765431.3031499,77663315.4302793,69988911.5334055,75309437.3860409,64591984.4867721,47461560.8555155,41851758.1769813,45056824.3062313,69828807.9022023,80910563.2935224,54464135.7962849,59932187.3645545,62863828.1518581
595.18941,0.801,23605414.233191,8675162.35403051,3390869.20938116,40061273.391659,14967167.2369399,14961305.3189517,24519614.206985,11900955.6139742,21667442.2259199,49985929.2222767,19809377.8147774,24954545.7415555,5537503.29869763,5214196.23429983,8238478.46829592,38177299.6043273,77796776.525236,82963451.57138,27922445.0230525,26572830.1131561,5965009.2836246,16500603.189596,36838431.7522263,15777806.7962508
427.08559,3.167,14068981.8394887,4692186.88045394,3798597.97393603,54560275.0382268,18138001.6696575,33516415.2268537,4083557.69435222,12639893.2161635,8301992.34593131,37537075.8485361,14736580.625012,32644338.8002722,5132665.96606102,15074617.1738964,4465423.07323767,37721013.0153248,83379772.0046069,72485351.0036699,16932411.2091081,13480941.9618297,16285658.8779189,16284934.9168827,22204100.1335892,16766451.2918654
452.27748,6.27,1447036.94222096,5377784.10219956,13878687.8952053,15053817.368593,5772651.44377107,457661226.655676,5209779.44047202,1519073.2276432,4842184.07143931,611989.608259636,1333715.60490891,365394.330121746,7560066.62483372,30089784.5176115,18207919.4239357,83731489.7549066,49376582.8002788,60087249.6463151,1430711.59449137,737040.932855036,780665.319144911,345468.891023537,480337.539766803,512126.740650815
265.94156,0.67,65438928.2821815,52108312.6281716,60763792.6033955,85834422.8349083,58115566.7240998,61079968.3044514,77910066.5240714,62693792.1884483,66296908.024726,42336679.7393835,55933647.6329047,52299340.7882016,79186463.6049358,54314045.7965882,62347039.6387691,84416999.3838851,78233214.5073592,49838829.7596829,85939578.0019218,73508239.285281,54568945.3710223,65444366.5905565,47209526.8245164,67898427.77214
405.05089,1.209,1336451.61564815,2325460.12270215,9807756.34087866,1899638.68522955,1216438.62848655,1694589.7242884,2072095.90334625,2442902.93087838,2833479.00960615,36593526.4559013,43120734.0658418,91458126.2441252,2329757.37989884,17272129.476283,2616993.41477267,3860259.1664904,12869121.9407737,835549.995844339,2362685.56975134,2532679.80333295,6949653.01088172,2419155.59882198,30100831.8539673,2752740.16857592
480.13536,0.824,44187557.2899676,11247620.9495539,9116172.58843672,62982673.9384544,33709143.6392275,93720590.07151,54502238.5505578,23885576.969261,34936865.9946513,48797792.6570248,47210862.7338019,7289737.85751706,5048555.18144062,16460803.6425473,8285907.34846701,71124224.9668882,31970321.1263998,48656853.132254,31856134.0761736,41691983.9558768,15284065.5141519,18834765.8169999,56192056.0821156,11627339.6891647
663.1645,3.326,77043555.8310065,52496848.3966384,68977200.278347,76056323.7971546,49845098.4764209,51972348.2512392,84351185.1272604,41271530.8773468,46649488.7530674,55824327.5107264,70143315.502462,29074621.409013,39513687.7866458,52461617.9539236,73520671.2096239,46078574.3397208,33518707.4591026,35548291.018278,23929520.9796211,28330589.2217234,94683767.6641594,20925660.2422239,64416303.3092406,24982235.841613
305.12216,0.911,23219179.7862488,26007899.7596583,19059156.1190935,31888845.2685902,28276175.4299998,25055339.4462745,41343473.0523092,23822105.1335775,53730536.2122773,9373685.39654087,50056234.5652608,47779786.9260603,31206903.1958658,32759161.1948081,15367299.2676751,27388032.5461995,66270057.3788647,82406641.1000085,55191936.9897402,94781589.8553039,30690276.4847168,46617856.3930312,49615021.5009113,59971517.9830799
125.9972,0.907,95625967.3598026,97878109.2027526,28371422.1675155,24907281.0136226,55615671.9682748,3338170.16290217,42762961.9642625,42098060.8684288,48202517.1680055,27033698.4088902,52423813.7638508,20370007.4612343,79523036.3294592,28448005.7877956,73571502.9109174,25352410.6444531,16204174.1994469,10350411.7307694,42464859.4746643,54279775.3526479,60936587.3027028,40981863.66208,68576583.1753359,64113876.2353926
273.09605,1.151,36587821.7231522,89128731.8639554,91275630.4098779,61060570.425064,61707483.101969,57581093.8289879,95854071.6453376,68458314.6961443,73350086.8104668,42525339.3400501,93901045.9649977,44503534.6791875,92969710.8750921,75637651.516434,61189254.2120518,72019988.1656049,7269421.90333792,7144506.31507122,59245721.2231121,92427563.2453306,67868335.4940217,95089401.2066486,78689438.2392338,89688063.280795
104.04584,1.151,39289866.683233,74217181.3052507,37930444.8525798,58737582.2383531,34520654.7711753,25370494.8258994,28795995.1454819,24229105.3376975,34099902.7102975,32549309.6168222,43464550.0077608,47857337.3821518,44705028.4780242,37445137.2575277,49039592.3986287,57566298.8884859,62314306.6094489,53147449.332815,22477280.4855683,30733111.885038,30350950.3009727,98933649.0023409,33537916.1732864,24078439.6677253
304.0194,1.04,43269191.8858983,66363239.4128508,66462466.3707065,40388637.1134477,59094769.3454457,59808850.1181011,54958387.2412782,22922900.1048216,37053414.9291397,57233296.6020417,46007562.2036327,35312617.0032816,61744323.1949914,49719988.9170921,73989231.0858241,63688065.2901991,13794145.5692694,13821868.7429571,29005086.9240439,29773762.2965133,30271948.0007605,37636235.8546758,51914232.3675732,38820368.142823
568.15147,0.885,43659547.4226948,6632458.60070366,5757365.01461412,26499838.474353,10405761.8023478,29707950.5220691,12721969.4269948,8187404.08476057,12564068.0927849,32924439.4091781,15773093.5561982,56060377.2328011,6459644.17979786,5781804.00328198,6534301.16017158,33587596.486987,79754682.99607,99758659.7614252,13835710.7525492,12910973.7822919,6684404.1052926,11779845.4797279,21028774.8104072,9603042.54784428
130.02513,1.042,54359035.8045462,68894283.7139743,72553647.4639077,52540888.3937291,61091687.0004585,53539063.6658893,49629329.5557941,43629918.1261517,40465140.4622529,62812431.789909,60582886.3997649,46329315.8279421,73660443.0056418,43337199.7280746,69471344.0021083,61737069.3788646,23830581.8621915,24986366.3601418,44725351.1212066,48556260.1170956,41638001.9134819,52312045.5333209,56579821.4681983,53453968.6331412
111.99102,0.99,82609591.0406787,46493856.6269468,62841740.1018137,61892352.6096232,53919877.4484037,52788717.7032494,34728874.6189784,35661708.624558,51157691.4199534,54238810.4304087,58349932.165516,47845172.7394176,13841255.7280672,60734891.5755733,56568372.9066507,39084413.2923174,45121696.6824022,40407587.8411041,54997093.7668045,35958788.7038238,57295334.5064349,36605483.5331039,45625813.0962007,49673501.4891303
